RPM,Coolant Temperature (°C),Vehicle Speed (km/h),Intake Air Mass (g/s),High RPM,High Coolant Temperature,Low Speed,High Intake Air Mass,Low Intake Air Mass,Thermostat Issue,Airflow Restriction
1144.0,71.82543397045723,65.0,4.8285039229862345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1830.0,76.10293266364677,59.0,7.195080830644756,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2877.0,89.88004998632253,41.0,3.201556353043149,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801.0,82.17277426324294,117.0,4.081292094279561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2680.0,71.51646738413166,67.0,6.983874572669948,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2162.0,76.7315481872375,56.0,4.9364969478856295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1733.0,81.36559696758083,65.0,3.6203504410618352,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2258.0,82.59043647558775,108.0,4.985450579666392,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2691.0,74.786681132497,98.0,3.6089808341924288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
993.0,87.72739559780109,64.0,8.474277930246089,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3464.0,84.29264299829657,21.0,5.923938533942208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
932.0,77.80695337934672,52.0,5.714891480887468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090.0,88.90793273187947,21.0,2.585173331687093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1434.0,86.73510786072038,51.0,4.370956893782465,0.0,0.0,0.0,0.0,0.0,0.0,0.0
829.0,78.35742340301809,104.0,6.143482964111708,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1622.0,85.21552817490517,81.0,8.357518442970918,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1689.0,89.4924466080078,66.0,4.106475126452814,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1801.0,82.20537325724872,103.0,5.216862659403521,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1619.0,70.26159393133486,91.0,7.878227625985567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2511.0,88.04723046788897,48.0,8.691857432928607,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903.0,86.3901206296074,29.0,3.0594129709031064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2659.0,73.71175871836844,27.0,7.408864732543551,0.0,0.0,0.0,0.0,0.0,0.0,0.0
806.0,86.07342791560855,104.0,5.511883759674712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2331.0,76.09266064712321,58.0,2.764657393936357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2773.0,70.72154360125738,23.0,4.017860576172005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2295.0,84.33538196297074,66.0,8.204289139361773,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2074.0,87.16735954808934,104.0,6.642487002944353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2737.0,77.15593416609975,50.0,8.326413092160797,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040.0,78.96888166161014,54.0,3.746509046592862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2623.0,70.73552366305876,119.0,6.893918168639602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2590.0,73.62725867563304,34.0,8.055604989651467,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1831.0,71.5686983956978,65.0,7.877271798407446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1007.0,87.06207065290423,119.0,7.577331189289528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
829.0,83.01486565776946,45.0,8.880603367233617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2655.0,87.58935651534837,42.0,4.010507346959516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1321.0,78.94798466720378,62.0,6.553369295978015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2092.0,81.11414952415899,112.0,8.869999266394746,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2358.0,83.53195930391536,86.0,8.15791898984958,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3159.0,88.99827248270928,70.0,5.177907666862286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3052.0,85.10164198138537,28.0,7.492634908638968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3453.0,72.86366002114795,22.0,7.283020981527736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
922.0,89.78151938259859,98.0,8.706403080796601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1766.0,83.81901256362114,62.0,5.115932357279772,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846.0,87.29937739991308,32.0,3.395521073885478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1570.0,76.41403726835458,24.0,8.971631877559176,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2599.0,85.57738720991823,98.0,8.383242319450279,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2893.0,71.94043137499357,41.0,3.3679548630307785,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2862.0,78.60784266833328,102.0,8.819401483667079,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2220.0,76.0701304730536,29.0,6.512507808728564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2429.0,89.16577895855595,75.0,3.055471561105688,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1304.0,74.9858879411067,52.0,4.609875673875875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1523.0,83.6971793204431,40.0,5.89115674124522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1905.0,73.16328472401898,26.0,5.412827988036317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1555.0,80.38148839003017,54.0,7.518124478083857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1303.0,85.15800105364066,27.0,7.882275010258223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2441.0,72.01317606446315,91.0,4.142497647732941,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1446.0,79.3478177043981,104.0,3.370087000839161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
934.0,70.24409806529242,49.0,8.362814661718524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973.0,87.86198628283927,26.0,4.322422959411217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2527.0,81.33228559930726,82.0,3.8707537208090494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2214.0,84.31502216795822,103.0,5.43547954002024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1632.0,73.91971287844923,71.0,7.851766279284382,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769.0,87.46805518637088,41.0,3.284634597967031,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1225.0,71.82365429532429,50.0,8.999164449911905,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2591.0,75.41679666887961,48.0,4.439473976185181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1268.0,85.46290684135934,31.0,6.553326020899766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2239.0,89.09356824199466,98.0,7.687990238628204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403.0,81.67823226605898,59.0,4.109070590139041,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517.0,79.68072205183132,72.0,8.683341993304328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2321.0,84.99063619836171,106.0,5.9545115661612185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
942.0,71.14961854588387,72.0,3.4896030892203904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2405.0,80.0754369105983,47.0,2.9392169674504816,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2893.0,75.10734696501598,64.0,5.656873908339583,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1060.0,86.46493053431986,20.0,3.844705719708678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3457.0,87.1603024118085,71.0,5.299826436797852,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1116.0,86.89768770814074,95.0,4.182364174954464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3242.0,81.12720731896499,81.0,7.944088233974984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2577.0,82.59089263099324,52.0,3.27747727137277,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1025.0,75.56211396595705,94.0,5.293100867717252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2839.0,86.64207174863418,37.0,7.205155352856554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1366.0,84.12457778047911,59.0,7.904455080836403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2327.0,75.4344951324838,74.0,4.445634470858234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3291.0,77.17829556079592,63.0,6.370034933300766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1016.0,78.69640247319359,43.0,7.631985198133649,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2076.0,89.21575688916336,36.0,2.8203180848501006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1612.0,73.1129232181119,60.0,8.393993379740904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1091.0,85.24360764654924,62.0,3.0652990032875698,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3123.0,77.44995287783303,93.0,6.194380917527887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3270.0,75.67236710942092,20.0,6.41524452157189,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2634.0,82.50657978424667,64.0,7.395322470361282,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2800.0,89.57013799500967,34.0,6.283428750702351,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058.0,77.91406248226403,28.0,4.237728291759117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2354.0,85.67374806626462,105.0,7.803519526202698,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2661.0,74.77845505004547,103.0,5.137153017822998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3103.0,89.59629061378126,33.0,5.661573514053326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1686.0,89.4240874618969,77.0,6.769376127916058,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2076.0,75.42940153790202,57.0,6.339404558666444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3087.0,84.35418806756358,114.0,4.943049357517102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2353.0,79.74907590387127,34.0,6.171961186847492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3133.0,70.05143775334166,87.0,5.496832212861124,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1862.0,75.52343256120423,68.0,7.126576923398241,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3351.0,74.80965520943509,65.0,7.941714431016386,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1794.0,70.7783775945011,119.0,2.9440307563507515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1653.0,84.86165687825077,88.0,2.5327250105290924,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1813.0,86.10294952166029,36.0,3.165105646016665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1386.0,75.07275742073207,62.0,7.344504440721651,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2305.0,70.89331656110276,46.0,8.474689127757877,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826.0,83.20615588344117,22.0,2.598861090722492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847.0,74.20461423017335,105.0,3.3437684761543185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1088.0,80.10883128208522,73.0,6.333050775522231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1171.0,83.6073951210956,54.0,6.294373801342647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1597.0,75.53257418190674,38.0,4.456396981404271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2153.0,77.75238991270916,94.0,2.614674575353478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2234.0,80.09611934536127,56.0,4.627436214490393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1016.0,70.98538958201317,55.0,5.166184991427836,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102.0,73.22192921218532,90.0,8.972721667925882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742.0,75.91302603776789,43.0,5.556786614140792,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3242.0,86.2593659513553,92.0,5.694479824772502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2336.0,75.31741733067409,88.0,5.912707450262719,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1584.0,70.87419361499819,58.0,4.385480433202856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742.0,88.54429498635466,80.0,3.1309683376970625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986.0,77.47639545780098,66.0,3.690322213739276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3041.0,74.02838022326667,34.0,3.739015941782804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3193.0,86.47002584460277,85.0,2.911252913043072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100.0,87.41468479449037,24.0,8.544151595112858,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1124.0,76.51612961297329,46.0,3.6150081539362633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2713.0,76.42578068781783,60.0,5.021923626884671,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3407.0,73.85132401242235,42.0,8.384996008546267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883.0,87.70966239846133,42.0,3.3967989880104543,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1647.0,89.00178333719123,116.0,2.9173950623469045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2137.0,81.15515610673717,41.0,7.341248150289111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2410.0,89.88691959317262,114.0,4.401830445857632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
892.0,80.38357508078832,97.0,5.538790431051217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3368.0,72.14137591414742,47.0,5.835530594695641,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2465.0,81.98150551334534,72.0,2.9401843625224564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1209.0,80.09369953988839,115.0,7.822364239729926,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862.0,79.54181429120372,26.0,5.637671169399891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3247.0,82.745544893534,88.0,4.761373911631813,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2617.0,86.19351101601315,61.0,3.9932128161627496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2449.0,73.7878253633226,45.0,2.94380448703461,0.0,0.0,0.0,0.0,0.0,0.0,0.0
927.0,74.556040236721,68.0,5.725807986135909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2452.0,89.68577496329308,58.0,8.91566028753882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2206.0,75.62979221130678,79.0,4.93209405994442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1452.0,87.42323864669693,93.0,8.261470119830452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2850.0,82.264137401954,82.0,6.844704650011185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1318.0,81.43930391293465,118.0,3.181391219477369,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2835.0,82.21451795007162,52.0,8.221072570734123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2666.0,81.50564502232787,71.0,8.241005462591499,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2241.0,70.76347210273835,28.0,3.546144258115864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1669.0,77.99491303457452,70.0,4.46328083386222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2848.0,84.07003867278395,56.0,6.459203091680643,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2672.0,85.98427736360475,25.0,4.680714793129026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1653.0,72.12492406752975,68.0,4.947365538124547,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1944.0,83.68502208900588,96.0,4.491529001632666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1879.0,84.03580947429037,24.0,4.983754267572079,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1040.0,70.22935808051919,109.0,3.123552503435332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923.0,78.37408427866058,104.0,7.348797167254813,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2891.0,82.15262851131894,104.0,6.46010422183464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3129.0,70.10431385137943,111.0,2.749429359604315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2725.0,72.00602464222524,27.0,7.031698150629861,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2245.0,84.14741094028291,24.0,8.817340621772228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2181.0,79.89167078890242,34.0,8.377731662097805,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2197.0,80.35358646984852,25.0,3.418145969936827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2823.0,82.5572088530788,37.0,4.125153391670019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936.0,70.48966508786556,106.0,6.48383112943619,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3313.0,82.8071190751191,20.0,3.830034688564832,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2816.0,82.34082176690397,117.0,3.706239130271831,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2512.0,88.51993487948164,54.0,3.46757063823077,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2385.0,78.18140219417543,113.0,2.7366017902257,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3046.0,84.34765571961837,30.0,7.628012995065949,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2739.0,70.14456545153618,20.0,5.776760743021585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3369.0,72.475357071442,27.0,4.975137013145754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3225.0,73.87226950177606,43.0,6.923965466459556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1286.0,83.82179518817169,89.0,5.647069965386897,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2319.0,89.68025538560751,76.0,5.376313672802359,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3434.0,72.04379918810676,92.0,6.864502651217488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2601.0,73.52980802054023,40.0,7.887372152673469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2370.0,75.27984447407674,68.0,6.308584690762069,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3477.0,74.78179768002202,32.0,8.516448603211558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5531.0,86.71471172159808,49.0,6.227152076048037,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1530.0,62.83548099177779,39.0,6.893630657146153,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3465.0,73.41565459721302,40.0,17.02158463891622,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1868.0,115.62200337286512,60.0,5.20372314024764,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1495.0,67.52092515237962,36.0,6.977178535082304,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1699.0,113.17850299582274,52.0,7.869732987777261,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3139.0,83.13642082902136,44.0,1.2166797915750327,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4797.0,82.26307301591251,95.0,3.542766037257202,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1262.0,64.74661435614091,46.0,3.5674720297969778,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3063.0,84.53642947925374,99.0,1.9369287447094163,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2742.0,78.279267196107,80.0,1.0528195296624507,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1367.0,104.25150145237669,102.0,6.533059532522565,0.0,1.0,0.0,0.0,0.0,0.0,0.0
823.0,67.65013286359985,98.0,7.018564871564485,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1162.0,77.24132650472173,64.0,19.757613800274434,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2176.0,73.52448689619959,2.0,5.585210261912067,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3113.0,79.71051900987901,2.0,3.2430430075489336,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2832.0,89.2483632093786,6.0,3.966516811099224,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6015.0,76.08929431801728,63.0,3.2366952984620414,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1040.0,83.54235460956971,6.0,3.0943077654944826,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2738.0,85.46817208965612,103.0,1.256782178950739,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2919.0,74.62440081315756,3.0,7.845862816694754,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1960.0,62.440932276995866,37.0,5.115999917915939,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4118.0,77.94625642464574,80.0,4.357569533783674,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2150.0,86.33832817915416,7.0,7.400745823018092,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5322.0,85.02274102756081,39.0,5.965253622263827,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3320.0,102.29087152774754,71.0,7.500341249938077,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2176.0,83.43880263828467,46.0,1.3279975386342484,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1964.0,73.874001110676,58.0,11.390777728679502,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2234.0,106.6566406534208,101.0,6.313920448917013,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2892.0,67.69252683089782,94.0,4.44185439953409,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1032.0,89.03271279365602,1.0,5.0754562944324455,0.0,0.0,1.0,0.0,0.0,0.0,0.0
817.0,82.46485190867251,52.0,1.152030559489663,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3034.0,88.72530522661573,60.0,0.8405585100269638,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2855.0,79.44355423465228,21.0,1.5980733021073552,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2419.0,88.8923316462735,41.0,15.065868494554977,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1058.0,89.38715575938673,51.0,1.3083080434269565,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1695.0,80.74030378570193,32.0,17.574469328040568,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3392.0,114.67638756309556,75.0,6.0489680398521415,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3297.0,87.55010949071297,116.0,1.903386908303417,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2348.0,71.12168775374734,22.0,1.315783360283069,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1389.0,112.82589148742323,86.0,2.789014242141504,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1288.0,80.69234554667091,95.0,0.5511782793843802,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2209.0,115.95877864709882,30.0,5.331233453624929,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6048.0,89.6513592059998,43.0,5.581941037736676,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6568.0,84.8784878990146,23.0,4.407989638450926,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3029.0,89.4750112513889,101.0,1.8916505557785064,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1797.0,65.28563685086097,73.0,7.102982046557084,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2166.0,76.9515524484255,109.0,1.0192805196118284,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4745.0,78.44451580970316,71.0,4.150717780200543,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2621.0,107.6202953915192,112.0,3.9901214778477367,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2043.0,99.28682747446094,21.0,8.181936590975397,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2191.0,75.11944689484521,101.0,1.5865943724971554,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1141.0,88.53759938571343,46.0,1.3248777679676662,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4460.0,83.73242160077913,31.0,4.587891282948177,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4595.0,89.24138983094849,61.0,3.7561615939361968,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6371.0,75.88001421326143,23.0,5.235253173756561,1.0,0.0,0.0,0.0,0.0,0.0,0.0
872.0,69.7768171139024,43.0,3.8745073759128816,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4011.0,87.87299967318856,40.0,3.663689637062121,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1951.0,71.43298405632558,79.0,10.632278058088044,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4326.0,88.03387838623006,72.0,7.077882323974414,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2960.0,67.11939203323931,55.0,7.391872390244599,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3374.0,84.53271701395559,24.0,1.3539783870813678,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3079.0,78.87217048029073,82.0,1.7864297213132776,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1619.0,82.32215292470639,37.0,0.6785761420208754,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1939.0,84.63071375685523,88.0,1.7771133113371842,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3377.0,79.18370149443722,8.0,2.892377710644568,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2729.0,100.56412824683515,96.0,3.287373084539401,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5057.0,70.10599580926363,62.0,5.025677748258685,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2887.0,118.84700624650628,76.0,3.755864196512576,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2899.0,67.94836892204954,31.0,6.78928526670544,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5320.0,74.50001852109872,116.0,3.3738011563434105,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2563.0,76.75845295416244,6.0,8.84406701912152,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5177.0,79.51186756479531,95.0,2.5879673672819483,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1414.0,78.50997636397821,91.0,11.609664617560382,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1332.0,86.81707370872509,102.0,1.942323414916877,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5518.0,77.84848907681477,103.0,2.618692991400486,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2182.0,86.90731759274453,2.0,7.621473678091514,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2548.0,63.91662593772056,86.0,8.194775513378506,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1369.0,80.17523590315396,9.0,4.188990718258882,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2290.0,88.33506986466143,9.0,4.1764357542679225,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2994.0,89.35619134216037,94.0,1.8847423502277545,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1519.0,64.16035686443324,113.0,5.329380771757791,0.0,0.0,0.0,0.0,0.0,1.0,0.0
